"","amphib_concs","amphib_sim_means"
"1",0.104347435,0.319394911086743
"2",0.050444413,0.323853752445868
"3",0.160589466,0.259503375191199
"4",0.111429034,0.258432676075121
"5",0.165951211,0.258007449596808
"6",0.156953688,0.253490764116151
"7",0.055846327,0.252640499769615
"8",0.036982547,0.25055748416152
"9",0.009126477,0.242799336618128
"10",0.262662032,0.2405770596023
"11",0.0364,0.23680000271494
"12",0.156297393,0.236772653403415
"13",0.02218048,0.264862941074208
"14",0.080271609,0.262647018455444
"15",0.043914438,0.261666144148312
"16",0.086351225,0.22949675764667
"17",0.078111813,0.228081224315981
"18",0.039291826,0.219037624718174
"19",0.141821902,0.214293993141668
"20",0.076429258,0.211723849991269
"21",0.275763099,0.209409287821031
"22",0.135238827,0.231771668550328
"23",0.38456094,0.230452096415372
"24",0.322065257,0.0829895678044491
"25",0.48091159,0.102106816835938
"26",0.972799964,0.0937482155783426
"27",0.636157453,0.0984734296441007
"28",0.499320716,0.0858328483561833
"29",0.284065308,0.101963525164559
"30",0.23751407,0.094907877681489
"31",0.506757885,0.0877241054852356
"32",1.119874054,0.086343245930373
"33",0.910419362,0.0883420138499007
"34",0.397699131,0.10273754304929
"35",0.642604155,0.0865864004498713
"36",1.373422118,0.140914526184076
"37",0.273380103,0.11275634557575
"38",0.734727511,0.0938685053176889
"39",0.613327957,0.0836130951646105
"40",0.411175415,0.0853361807512245
"41",0.959499205,0.0857778864092917
"42",0.691676628,0.114812810507245
"43",0.393093957,0.103406062937483
"44",1.460137338,0.141350919621689
"45",0.841704915,0.0852403431999818
"46",0.459769244,0.13395003365384
"47",0.867963913,0.106751863729282
"48",0.45289549,0.0854980192454824
"49",1.106344271,0.120568560689833
"50",0.200725621,0.0984194573028782
"51",0.173080623,0.0810628264551825
"52",0.446716578,0.080365563865663
"53",1.744838243,0.141069204856531
"54",0.318840389,0.133916327496202
"55",0.105756154,0.043596055725891
"56",0.479349927,0.118865584901816
"57",0.21362006,0.0534963995650116
"58",0.141794761,0.0449114614999345
"59",0.590151651,0.116675519653405
"60",0.026010568,0.0558449978063761
"61",0.119080734,0.0405066533476372
"62",0.474085035,0.0486455546794082
"63",0.710860385,0.101003911598087
"64",0.218474134,0.0545828451798575
"65",1.756096815,0.161619768829549
"66",0.560831784,0.0967699973088492
"67",1.152513756,0.120938726048702
"68",0.687153909,0.0925002409308537
"69",0.654064226,0.10430425663139
"70",0.489223561,0.107795758534776
"71",0.447331937,0.135558683577931
"72",0.10558682,0.0467248497506832
"73",0.17768118,0.125210953344998
"74",0.249114027,0.0983649442773845
"75",0.309893558,0.108364322907899
"76",0.142626446,0.047185192057221
"77",0.41777656,0.128615389045242
"78",0.60216825,0.111290906002816
"79",2.077130886,0.147537635686307
"80",0.938534356,0.101134120276895
"81",0.115492748,0.0448455152825518
"82",0.089322481,0.0473201025660817
"83",0.426705134,0.042834069958576
"84",0.119037947,0.0515417781813915
"85",0.379035618,0.135697468268118
"86",0.274522017,0.101893980441622
"87",0.368484816,0.0970268066138505
"88",0.635182857,0.107117284918923
"89",0.572624649,0.10453169283572
"90",0.04358855,0.0450322631629778
"91",0.151943337,0.109793549060209
"92",0.495725615,0.10612342534477
"93",0.557152367,0.0909502533338375
"94",0.62355419,0.103763396511637
"95",0.440267136,0.11400910618684
"96",0.569826956,0.112563038313186
"97",0.556191253,0.132036463934625
"98",0.432994464,0.128871464051333
"99",0.676020901,0.118243522687343
"100",0.75550304,0.122770399805598
"101",0.264939632,0.130934146882361
"102",0.042048529,0.0837591407362808
"103",0.504992098,0.0981699539029798
"104",0.46549435,0.106203860779017
"105",0.509286041,0.0907301414232133
"106",1.363591664,0.0766620451599111
"107",0.037372302,0.0732833428971244
"108",0.087897493,0.0817906895266435
"109",0.108863627,0.131098043221821
"110",0.370377692,0.0842394024320632
"111",0.673547062,0.0724709980270981
"112",0.516990209,0.0863807945503818
"113",0.191693179,0.069454305783047
"114",0.346274927,0.0713058261063783
"115",0.601484781,0.0678965339311872
"116",0.04680927,0.0841081816668265
"117",0.043004273,0.082069579963897
"118",0.056833005,0.0915276821899386
"119",0.284854462,0.102888473572537
"120",1.440452008,0.107705396333536
"121",0.656741344,0.119598057870085
"122",0.67893805,0.115170964197866
"123",1.101694818,0.134778456898707
"124",0.471731541,0.133018031847628
"125",0.355762936,0.121358426375011
"126",0.356340814,0.133821931881415
"127",1.070383806,0.122227294202108
"128",0.681923819,0.131904855610037
"129",1.020881176,0.112330241597107
"130",0.509585728,0.118354494267687
"131",3.217423384,0.118330770201453
"132",0.056626619,0.0772475909215545
"133",0.294702812,0.121814928513426
"134",0.386336954,0.129160258769416
"135",0.071629345,0.0413601134170561
"136",0.489601403,0.121758481992454
"137",0.306581872,0.130485490148348
"138",0.376458575,0.149465760850274
"139",0.374511404,0.15535591629611
"140",0.97804843,0.124072779755924
"141",0.335365342,0.127540818939155
"142",0.761585411,0.120152901260054
"143",0.227798267,0.124417418564165
"144",0.722003836,0.115785921948702
"145",0.286638101,0.139210859949127
"146",0.514549742,0.128386159853069
"147",0.292241761,0.0821731177957843
"148",0.416861811,0.0847245159352187
"149",0.687355258,0.078030538767994
"150",0.072947406,0.0950228182213814
"151",0.057089044,0.0757501304379791
"152",0.051659608,0.0836749173178433
"153",0.009321115,0.0701935019960197
"154",0.099790835,0.0834566635587458
"155",0.069818082,0.0811559337405474
"156",0.404606482,0.0758951609373005
"157",0.318423813,0.118798082591784
"158",0.693917992,0.126008678292823
"159",0.579612536,0.124280994311476
"160",0.355740799,0.124055596894276
"161",0.264401557,0.0794421409035392
"162",0.120181868,0.0782953002227317
"163",0.391647931,0.0813923902836056
"164",0.740876519,0.0795549241967597
"165",0.230570061,0.0720723886214486
"166",0.175676804,0.0504850223005765
"167",0.165848057,0.046631184682758
"168",0.388854872,0.0441485802566
"169",0.369952253,0.0530223275972642
"170",0.259962468,0.0475683538537215
"171",0.486458171,0.0472647436269878
"172",0.189434186,0.0452518298046573
"173",0.273508383,0.042922396612878
"174",0.103279426,0.0418416604631479
"175",0.014126725,0.0876313166623203
"176",0.062733725,0.0788968936687957
"177",0.052134025,0.087284898590521
"178",0.02959404,0.0829530666865775
"179",0.034488858,0.0685626463860018
"180",0.037147319,0.0740854127954207
"181",0.039921602,0.0767697231804033
"182",0.347101261,0.148731856486438
"183",0.533983287,0.15437570420466
"184",0.487313921,0.147449328240358
"185",1.163882256,0.233500251473898
"186",0.518446024,0.125465303866941
"187",0.850015349,0.129288464536324
"188",0.753354385,0.124162795036974
"189",0.268774096,0.123903188138306
"190",0.324932505,0.121197333835967
"191",2.114540569,0.111313119192705
"192",0.337985638,0.105929812233046
"193",0.18812362,0.094680172122401
"194",0.174854226,0.102252836761818
"195",0.29378644,0.112469647813082
"196",0.23377432,0.078607284721782
"197",0.705452479,0.132116526666168
"198",0.234413969,0.132745402349452
"199",1.511168861,0.103393426913916
"200",3.099302175,0.0986391881058303
"201",0.1766496,0.0910742678868711
"202",0.179231247,0.0777945188572034
"203",0.052193986,0.0759875277145881
"204",0.070844227,0.10641835292462
"205",0.268608762,0.110903267626344
"206",0.216919024,0.119717442278025
"207",0.143700399,0.0845537236414665
"208",0.255930687,0.084512239023548
"209",0.255284255,0.0837788642108367
"210",0.557583879,0.0781918822854108
"211",0.244318558,0.0813617628169879
"212",0.186175502,0.0737690164093259
"213",0.18854089,0.0714094500320984
"214",0.466138777,0.068422739602845
"215",0.023072409,0.0852732191321075
"216",0.031934824,0.0861579627447317
"217",0.027603549,0.0879472404278432
"218",0.040578848,0.0764190332091183
"219",0.016853651,0.091856259749715
"220",0.066918348,0.0897603555958537
"221",0.453151778,0.0692765862009698
"222",0.031432338,0.0856999194746974
"223",0.211215757,0.0873504095644171
"224",0.144613773,0.0793976781618218
"225",0.282356132,0.0742943727382919
"226",0.10542327,0.0736220238557741
"227",0.365446882,0.0834556392907111
"228",0.492042465,0.0720701085102728
"229",0.108228486,0.0734672641871182
"230",0.62294824,0.115208938119156
"231",0.78432732,0.0860624335786246
"232",1.110827258,0.113518188084089
"233",0.723150994,0.0981693107085833
"234",0.72766123,0.0905742533757722
"235",1.064277918,0.0991897916835629
"236",0.05024723,0.0837302478860866
"237",0.076882839,0.0941249976096696
"238",0.368922939,0.0723237150956527
"239",0.047052746,0.0868531340832663
"240",0.680213893,0.0844913037941488
"241",1.471139657,0.0938760796561883
"242",0.829340824,0.100960565293775
"243",0.833541754,0.106220503043951
"244",0.065196036,0.0765448353138931
"245",0.140575907,0.0889324515055822
"246",0.930939899,0.0892304024991456
"247",0.930317,1.28883475729555
"248",1.019965,1.19419568174948
"249",0.346872,1.34031554104285
"250",0.276119,1.55188072137255
"251",0.538425,1.40083393531141
"252",0.642246,1.61340390629004
"253",0.881697,1.2572930422802
"254",1.005704,1.10292085765199
"255",0.890422935,0.0232641712327258
"256",2.513366509,0.0234267054010661
"257",1.46,0.00591533670532021
"258",0.35,0.00616560640882795
"259",1.104790883,0.0268376811458626
"260",1.067061599,0.0265895763430588
"261",0.465758248,0.0256378480691685
"262",3.417440919,0.0235511013169342
"263",0.300451872,0.0235311937690985
"264",0.14012427,0.0212793815818154
"265",0.699286298,0.0211213156586892
"266",0.255474657,0.0206962373867751
"267",0.146541193,0.0200256080675873
"268",2.335542663,0.0192740943825964
"269",1.896347283,0.0168992457775783
"270",1.61,0.00582103910392092
"271",0.188357852,0.0224582816658023
"272",0.401201109,0.0223788491089014
"273",3.73,0.00783708136905693
"274",0.39,0.00562353069778527
"275",1.42,0.00568815357365645
"276",1.47,0.00608897446760454
"277",0.05,0.00571111425526142
"278",0.19,0.00551354366604015
"279",0.432463641,0.0234055788554449
"280",0.284731883,0.0232703700632575
"281",1.410094829,0.0216733216784357
"282",0.252248141,0.0232368616391646
"283",13.42028218,0.0229342908682199
"284",0.653088188,0.0219729346467333
"285",6.064364174,0.0223182359001002
"286",0.279045154,0.0219962574368514
"287",2.008416532,0.0213555662528853
"288",3.211494858,0.292859847511656
"289",2.909853436,0.244239483709603
"290",3.96665148,0.288363184699913
"291",1.54276093,0.270662090408025
"292",1.458126997,0.288885928726789
"293",7.808781543,0.301306143461804
"294",0.347103824,0.293333352065319
"295",0.747111843,0.289350678530708
"296",1.76131318,0.283817699683355
"297",0.649917011,0.306033814003414
"298",2.62816273,0.26373898037022
"299",16.00337772,0.267606192132586
"300",3.784805012,0.271225644096662
"301",0.178266663,0.285155868303344
"302",0.83816974,0.252372395095038
"303",1.469074059,0.276617328809869
"304",2.189307645,0.280705527998239
"305",3.779128738,0.269973819302234
"306",0.842005182,0.261639305834482
"307",2.062401656,0.161483460995584
"308",3.302635326,0.286778622605561
"309",2.478218461,0.305238590585225
"310",0.477943521,0.291724337237102
"311",0.534913854,0.165091643852974
"312",2.217178709,0.179290226446332
"313",0.906982786,0.176310604660501
"314",2.209644474,0.182679249143467
"315",3.638882442,0.179186108045
"316",2.17788472,0.18868703544906
"317",1.776787088,0.18514188460651
"318",3.06875616,0.275032205387178
"319",1.181637111,0.265365568484822
"320",2.479837754,0.295314099457675
"321",0.390457959,0.277576997289572
"322",4.602085515,0.270892398361828
"323",3.485863233,0.162261852586401
"324",16.86405718,0.200858801349133
"325",0.508831642,0.200026141469077
"326",5.026680818,0.198792382459714
"327",20.39940997,0.192455330674983
"328",8.198402807,0.192393056632157
"329",2.931282055,0.311012358212722
"330",5.639864337,0.189135276800541
"331",0.985224834,0.186409891830023
"332",1.159396793,0.203318183025223
"333",2.372274856,0.264400522768355
"334",1.347353954,0.282631572050676
"335",11.13214931,0.209683577359864
"336",18.90724611,0.206244703423647
"337",1.08822026,0.180244676589849
"338",1.829340286,0.196997889624299
"339",2.345929412,0.181273521758231
"340",5.291092536,0.197952890473454
"341",2.100173605,0.177111948244781
"342",1.114810193,0.187128789598952
"343",1.378698045,0.187670458492424
"344",2.253704813,0.216142735260687
"345",5.376753972,0.197853571626619
"346",2.57235133,0.206838374898445
"347",3.19002649,0.18158459640808
"348",2.3898984,0.216193512309715
"349",1.780858408,0.173724782646756
"350",3.979074337,0.203735528075923
"351",0.90171309,0.219866368303214
"352",3.452448894,0.20528705209342
"353",1.574839899,0.206021180207564
"354",1.123669198,0.21131960973718
"355",2.558654328,0.198381227178349
"356",1.949552248,0.172203041184079
"357",2.179127319,0.183439115579442
"358",1.130277738,0.195840757768395
"359",1.702141197,0.219656917152976
"360",1.181846159,0.179740300575625
"361",0.746445245,0.176084863009497
"362",6.060241405,0.198879155390587
"363",4.267677087,0.220545715895364
"364",5.721956829,0.200904357433057
"365",1.748897837,0.184298952959452
"366",0.806456941,0.179743246759822
"367",10.63925511,0.208223407373334
"368",3.688639048,0.257658579394157
"369",1.640306185,0.198001000862319
"370",0.379119058,0.167125776670685
"371",0.392817388,0.184633028265712
"372",0.029809487,0.155378163629814
"373",0.491945976,0.184011010351173
"374",0.45250331,0.17901438095152
"375",0.474065217,0.207273525846204
"376",0.227271709,0.168460331297918
"377",0.849540751,0.199976963199842
"378",7.203617706,0.278380112961911
"379",4.795233731,0.267385013349123
"380",8.053698309,0.251346299965138
"381",1.930289923,0.250265709490087
"382",1.337994897,0.230850811394199
