"","amphib_concs","amphib_sim_means"
"1",0.104347435,0.400009213765885
"2",0.050444413,0.405565827312631
"3",0.160589466,0.325332657554297
"4",0.111429034,0.323996918310444
"5",0.165951211,0.32346642396942
"6",0.156953688,0.317831332186058
"7",0.055846327,0.316770472979097
"8",0.036982547,0.314171457906714
"9",0.009126477,0.304490533704861
"10",0.262662032,0.301717208530863
"11",0.0364,0.29700328036718
"12",0.156297393,0.296969145910776
"13",0.02218048,0.33201851903414
"14",0.080271609,0.32925431896418
"15",0.043914438,0.328030713799938
"16",0.086351225,0.287887459178711
"17",0.078111813,0.286120443272421
"18",0.039291826,0.274829987947439
"19",0.141821902,0.268906899905248
"20",0.076429258,0.265697446770998
"21",0.275763099,0.262806984459734
"22",0.135238827,0.290727126823386
"23",0.38456094,0.289079981909306
"24",0.322065257,0.103913098142178
"25",0.48091159,0.127879363431175
"26",0.972799964,0.117460155993649
"27",0.636157453,0.123350794307122
"28",0.499320716,0.107455513444605
"29",0.284065308,0.127301023190754
"30",0.23751407,0.118758213804376
"31",0.506757885,0.109811489868872
"32",1.119874054,0.108091350836639
"33",0.910419362,0.110392930546482
"34",0.397699131,0.128665403850918
"35",0.642604155,0.10852912892092
"36",1.373422118,0.176322837901543
"37",0.273380103,0.140886710303514
"38",0.734727511,0.117221684405496
"39",0.613327957,0.104417819664086
"40",0.411175415,0.106667790031295
"41",0.959499205,0.107056311747672
"42",0.691676628,0.143500596029938
"43",0.393093957,0.129258602491193
"44",1.460137338,0.176866195968506
"45",0.841704915,0.106694630369302
"46",0.459769244,0.167339517732881
"47",0.867963913,0.133079335652617
"48",0.45289549,0.107015580112624
"49",1.106344271,0.15044436301972
"50",0.200725621,0.123023378007189
"51",0.173080623,0.101499869589322
"52",0.446716578,0.100621903830547
"53",1.744838243,0.176515430900534
"54",0.318840389,0.167297616653795
"55",0.105756154,0.0545778573670685
"56",0.479349927,0.148582179362987
"57",0.21362006,0.0671114367838457
"58",0.141794761,0.0564664710654658
"59",0.590151651,0.145817212427638
"60",0.026010568,0.0700983390948934
"61",0.119080734,0.0508803326618998
"62",0.474085035,0.0609072127882458
"63",0.710860385,0.125982680901646
"64",0.218474134,0.0685152223040767
"65",1.756096815,0.202094378115633
"66",0.560831784,0.120670190816837
"67",1.152513756,0.151313218261618
"68",0.687153909,0.115364533155682
"69",0.654064226,0.130230860832864
"70",0.489223561,0.134382131665984
"71",0.447331937,0.169339215437488
"72",0.10558682,0.058548810376229
"73",0.17768118,0.156544621345502
"74",0.249114027,0.123126201388008
"75",0.309893558,0.135578321247556
"76",0.142626446,0.0591358235240307
"77",0.41777656,0.160350286894839
"78",0.60216825,0.138668490666364
"79",2.077130886,0.184568457372303
"80",0.938534356,0.126357004933111
"81",0.115492748,0.0562852253996566
"82",0.089322481,0.0595009654685185
"83",0.426705134,0.0537717365503678
"84",0.119037947,0.0646266233992735
"85",0.379035618,0.169511731854618
"86",0.274522017,0.127440000079697
"87",0.368484816,0.121349407131278
"88",0.635182857,0.13337730092937
"89",0.572624649,0.130598795273377
"90",0.04358855,0.0565257438831423
"91",0.151943337,0.137202682330779
"92",0.495725615,0.132638458940483
"93",0.557152367,0.113760249059686
"94",0.62355419,0.129590776845552
"95",0.440267136,0.142406100621071
"96",0.569826956,0.140573238876453
"97",0.556191253,0.164874585778291
"98",0.432994464,0.16082141573787
"99",0.676020901,0.147682008055934
"100",0.75550304,0.153060536117186
"101",0.264939632,0.163496403701684
"102",0.042048529,0.103624637575261
"103",0.504992098,0.122431789340979
"104",0.46549435,0.132378319880274
"105",0.509286041,0.113380552995856
"106",1.363591664,0.0961307426639169
"107",0.037372302,0.0908863527467074
"108",0.087897493,0.101251842059669
"109",0.108863627,0.161777681838421
"110",0.370377692,0.105056888825222
"111",0.673547062,0.0906166595105616
"112",0.516990209,0.107714775711288
"113",0.191693179,0.0867292634060413
"114",0.346274927,0.0891059021822687
"115",0.601484781,0.0847925406016909
"116",0.04680927,0.104058790659641
"117",0.043004273,0.101377254979832
"118",0.056833005,0.112818991622166
"119",0.284854462,0.128453644918043
"120",1.440452008,0.134832939513046
"121",0.656741344,0.149206005913066
"122",0.67893805,0.143736698265147
"123",1.101694818,0.168164194663605
"124",0.471731541,0.165882932566475
"125",0.355762936,0.15125834575474
"126",0.356340814,0.166476427750816
"127",1.070383806,0.152741828565637
"128",0.681923819,0.16446436923017
"129",1.020881176,0.140200042230068
"130",0.509585728,0.147851852981421
"131",3.217423384,0.147978404464292
"132",0.056626619,0.0956663008940685
"133",0.294702812,0.1519480240141
"134",0.386336954,0.161392794085491
"135",0.071629345,0.0520338091506847
"136",0.489601403,0.151449411820015
"137",0.306581872,0.162249363179053
"138",0.376458575,0.185725990686224
"139",0.374511404,0.193008401851188
"140",0.97804843,0.154681375255711
"141",0.335365342,0.158983450083894
"142",0.761585411,0.15003238570338
"143",0.227798267,0.155178160994173
"144",0.722003836,0.144446838135489
"145",0.286638101,0.173505942961676
"146",0.514549742,0.160106799118657
"147",0.292241761,0.102644886790146
"148",0.416861811,0.105792041571879
"149",0.687355258,0.0974969294948291
"150",0.072947406,0.117673597220891
"151",0.057089044,0.0938113325842051
"152",0.051659608,0.103483596558537
"153",0.009321115,0.087062832830806
"154",0.099790835,0.103235312493216
"155",0.069818082,0.100496482787699
"156",0.404606482,0.095120837295646
"157",0.318423813,0.148565306966344
"158",0.693917992,0.157025394737322
"159",0.579612536,0.155176657532976
"160",0.355740799,0.154569548332167
"161",0.264401557,0.0992623189211445
"162",0.120181868,0.0976583969411913
"163",0.391647931,0.101662761274728
"164",0.740876519,0.0992816788420528
"165",0.230570061,0.0899363345480744
"166",0.175676804,0.0631986482523725
"167",0.165848057,0.0584092484952804
"168",0.388854872,0.0553214290069098
"169",0.369952253,0.066542352730267
"170",0.259962468,0.0596609687093133
"171",0.486458171,0.0591049471743852
"172",0.189434186,0.0568447077401865
"173",0.273508383,0.0538200477598458
"174",0.103279426,0.0524682278700534
"175",0.014126725,0.10848908371072
"176",0.062733725,0.0978558314588554
"177",0.052134025,0.108243828301855
"178",0.02959404,0.102672000517585
"179",0.034488858,0.0850164822595289
