"","amphib_concs","amphib_sim_means"
"1",0.104347435,0.292275979098182
"2",0.050444413,0.296358601091558
"3",0.160589466,0.237441309217884
"4",0.111429034,0.236461076224921
"5",0.165951211,0.236071778885634
"6",0.156953688,0.231936750120627
"7",0.055846327,0.231158337312551
"8",0.036982547,0.229251353311074
"9",0.009126477,0.222148914069317
"10",0.262662032,0.220114485243251
"11",0.0364,0.216656726752025
"12",0.156297393,0.216631689567028
"13",0.02218048,0.242348067032014
"14",0.080271609,0.240319351636719
"15",0.043914438,0.239421347481778
"16",0.086351225,0.209970962926664
"17",0.078111813,0.208675125635663
"18",0.039291826,0.200396355693926
"19",0.141821902,0.196053978887343
"20",0.076429258,0.193701262617701
"21",0.275763099,0.191582520155218
"22",0.135238827,0.212053519485846
"23",0.38456094,0.210845521876287
"24",0.322065257,0.0759638360542064
"25",0.48091159,0.0934466284882984
"26",0.972799964,0.0857927572504418
"27",0.636157453,0.0901195322990472
"28",0.499320716,0.0785679247607209
"29",0.284065308,0.0933837985826557
"30",0.23751407,0.0868798443902591
"31",0.506757885,0.0803001073482553
"32",1.119874054,0.0790353903717578
"33",0.910419362,0.0808982456975618
"34",0.397699131,0.0940241922401738
"35",0.642604155,0.0792350856830508
"36",1.373422118,0.12896640270037
"37",0.273380103,0.103243516754964
"38",0.734727511,0.0859693215837428
"39",0.613327957,0.0765814757576528
"40",0.411175415,0.0781419269776783
"41",0.959499205,0.0785742101624699
"42",0.691676628,0.105117802769299
"43",0.393093957,0.0946773659516757
"44",1.460137338,0.129366025676716
"45",0.841704915,0.0780291427625946
"46",0.459769244,0.122641955191681
"47",0.867963913,0.0978009906925116
"48",0.45289549,0.0782651550504605
"49",1.106344271,0.110427321567154
"50",0.200725621,0.090114560148681
"51",0.173080623,0.0742013254196581
"52",0.446716578,0.0735642837998553
"53",1.744838243,0.129108048082039
"54",0.318840389,0.12261107667842
"55",0.105756154,0.0399216388566521
"56",0.479349927,0.108823432554802
"57",0.21362006,0.0489580550679602
"58",0.141794761,0.0410842977166641
"59",0.590151651,0.106824211898042
"60",0.026010568,0.0510992529088438
"61",0.119080734,0.0370651894435384
"62",0.474085035,0.0445414117150122
"63",0.710860385,0.0925260774650791
"64",0.218474134,0.0499448105889285
"65",1.756096815,0.147927792396211
"66",0.560831784,0.0886551234497643
"67",1.152513756,0.110696462617453
"68",0.687153909,0.0847423987478445
"69",0.654064226,0.0955250539537061
