"","dsstox_substance_id","chemical","X","app_rate_g_cm2","application","body_weight_g","exp_duration","formulation","sample_id","soil_conc_ugg","soil_type","source","species","tissue_conc_ugg","casrn","preferred_name","dsstox_structure_id","MolWeight","LogP_pred","BioDeg_LogHalfLife_pred"
"210","DTXSID3023897","triadimefon",817,2.87e-06,"soil",3.25691,8,0,"TDN MAX 4 Triadimefon",2.452764997,NA,"dag_biomarker","Leopard frog",0.557583879,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"211","DTXSID3023897","triadimefon",818,2.87e-06,"soil",2.92225,8,0,"TDN MAX 5 Triadimefon",2.97085706,NA,"dag_biomarker","Leopard frog",0.244318558,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"212","DTXSID3023897","triadimefon",819,2.87e-06,"soil",3.75048,8,0,"TDN MAX 6 Triadimefon",2.615866672,NA,"dag_biomarker","Leopard frog",0.186175502,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"213","DTXSID3023897","triadimefon",820,2.87e-06,"soil",4.08803,8,0,"TDN MAX 7 Triadimefon",2.348587371,NA,"dag_biomarker","Leopard frog",0.18854089,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"214","DTXSID3023897","triadimefon",821,2.87e-06,"soil",4.6015,8,0,"TDN MAX 8 Triadimefon",1.848091809,NA,"dag_biomarker","Leopard frog",0.466138777,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"215","DTXSID3023897","triadimefon",808,2.87e-07,"soil",2.86645,8,0,"TDN 10 3 Triadimefon",0.452890194,NA,"dag_biomarker","Leopard frog",0.023072409,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"216","DTXSID3023897","triadimefon",809,2.87e-07,"soil",2.85984,8,0,"TDN 10 4 Triadimefon",0.289275579,NA,"dag_biomarker","Leopard frog",0.031934824,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"217","DTXSID3023897","triadimefon",810,2.87e-07,"soil",2.66383,8,0,"TDN 10 5 Triadimefon",0.425225654,NA,"dag_biomarker","Leopard frog",0.027603549,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"218","DTXSID3023897","triadimefon",811,2.87e-07,"soil",3.87295,8,0,"TDN 10 6 Triadimefon",0.25905723,NA,"dag_biomarker","Leopard frog",0.040578848,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"219","DTXSID3023897","triadimefon",812,2.87e-07,"soil",2.4581,8,0,"TDN 10 7 Triadimefon",0.250626044,NA,"dag_biomarker","Leopard frog",0.016853651,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"220","DTXSID3023897","triadimefon",813,2.87e-07,"soil",2.56272,8,0,"TDN 10 8 Triadimefon",0.338061132,NA,"dag_biomarker","Leopard frog",0.066918348,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"221","DTXSID3023897","triadimefon",814,2.87e-06,"soil",4.40605,8,0,"TDN MAX 1 Triadimefon",2.362105741,NA,"dag_biomarker","Leopard frog",0.453151778,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"222","DTXSID3023897","triadimefon",829,2.87e-07,"soil",2.81167,8,0,"TM 10 8 Triadimefon",0.517464159,NA,"dag_biomarker","Leopard frog",0.031432338,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"223","DTXSID3023897","triadimefon",830,2.87e-06,"soil",2.46222,8,0,"TM MAX 1 Triadimefon",2.703026788,NA,"dag_biomarker","Leopard frog",0.211215757,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"224","DTXSID3023897","triadimefon",831,2.87e-06,"soil",3.12813,8,0,"TM MAX 2 Triadimefon",2.569206003,NA,"dag_biomarker","Leopard frog",0.144613773,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"225","DTXSID3023897","triadimefon",832,2.87e-06,"soil",3.66098,8,0,"TM MAX 3 Triadimefon",2.971117633,NA,"dag_biomarker","Leopard frog",0.282356132,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"226","DTXSID3023897","triadimefon",833,2.87e-06,"soil",3.83407,8,0,"TM MAX 4 Triadimefon",1.877005109,NA,"dag_biomarker","Leopard frog",0.10542327,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"227","DTXSID3023897","triadimefon",834,2.87e-06,"soil",2.74486,8,0,"TM MAX 5 Triadimefon",2.9479363,NA,"dag_biomarker","Leopard frog",0.365446882,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"228","DTXSID3023897","triadimefon",847,2.87e-06,"soil",3.92043,8,0,"TMB MAX 2 Triadimefon",3.399114389,NA,"dag_biomarker","Leopard frog",0.492042465,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"229","DTXSID3023897","triadimefon",848,2.87e-06,"soil",3.7417,8,0,"TMB MAX 3 Triadimefon",3.336122436,NA,"dag_biomarker","Leopard frog",0.108228486,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"230","DTXSID3023897","triadimefon",405,2.91e-06,"indirect",1.1919,8,0,"LFT0-5",5.771808013,"PLE","dag_dehydration","Leopard frog",0.62294824,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"231","DTXSID3023897","triadimefon",406,2.91e-06,"indirect",2.5988,8,0,"LFT0-6",1.937626035,"PLE","dag_dehydration","Leopard frog",0.78432732,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"232","DTXSID3023897","triadimefon",407,2.91e-06,"indirect",1.2971,8,0,"LFT2-1",2.271520449,"PLE","dag_dehydration","Leopard frog",1.110827258,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"233","DTXSID3023897","triadimefon",408,2.91e-06,"indirect",1.7873,8,0,"LFT2-2",4.918286446,"PLE","dag_dehydration","Leopard frog",0.723150994,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"234","DTXSID3023897","triadimefon",409,2.91e-06,"indirect",2.1663,8,0,"LFT2-3",5.681194498,"PLE","dag_dehydration","Leopard frog",0.72766123,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"235","DTXSID3023897","triadimefon",411,2.91e-06,"indirect",1.7103,8,0,"LFT2-5",7.040172007,"PLE","dag_dehydration","Leopard frog",1.064277918,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"236","DTXSID3023897","triadimefon",807,2.87e-07,"soil",3.09899,8,0,"TDN 10 2 Triadimefon",0.241381324,NA,"dag_biomarker","Leopard frog",0.05024723,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"237","DTXSID3023897","triadimefon",844,2.87e-07,"soil",2.24268,8,0,"TMB 10 7 Triadimefon",0.456822224,NA,"dag_biomarker","Leopard frog",0.076882839,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"238","DTXSID3023897","triadimefon",805,2.87e-06,"soil",3.96452,8,0,"TB MAX 8 Triadimefon",2.308989013,NA,"dag_biomarker","Leopard frog",0.368922939,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"239","DTXSID3023897","triadimefon",806,2.87e-07,"soil",2.75098,8,0,"TDN 10 1 Triadimefon",0.41596296,NA,"dag_biomarker","Leopard frog",0.047052746,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"240","DTXSID3023897","triadimefon",410,2.91e-06,"indirect",2.631,8,0,"LFT2-4",3.706855988,"PLE","dag_dehydration","Leopard frog",0.680213893,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"241","DTXSID3023897","triadimefon",402,2.91e-06,"indirect",2.0488,8,0,"LFT0-2",2.985716329,"PLE","dag_dehydration","Leopard frog",1.471139657,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"242","DTXSID3023897","triadimefon",403,2.91e-06,"indirect",1.764,8,0,"LFT0-3",1.642733275,"PLE","dag_dehydration","Leopard frog",0.829340824,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"243","DTXSID3023897","triadimefon",404,2.91e-06,"indirect",1.52467,8,0,"LFT0-4",2.414613283,"PLE","dag_dehydration","Leopard frog",0.833541754,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"244","DTXSID3023897","triadimefon",845,2.87e-07,"soil",3.80045,8,0,"TMB 10 8 Triadimefon",0.344443448,NA,"dag_biomarker","Leopard frog",0.065196036,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"245","DTXSID3023897","triadimefon",846,2.87e-06,"soil",2.36009,8,0,"TMB MAX 1 Triadimefon",2.592199783,NA,"dag_biomarker","Leopard frog",0.140575907,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"246","DTXSID3023897","triadimefon",401,2.91e-06,"indirect",2.2852,8,0,"LFT0-1",4.130434828,"PLE","dag_dehydration","Leopard frog",0.930939899,"43121-43-3","Triadimefon","DTXCID403897",293.093104432,2.81314987126966,0.526433335893295
"247","DTXSID4020458","chlorpyrifos",999,3.1111e-07,"soil",1.92467,8,0,"CPF LF S 1 F",0.279786,"OLS","dag_dermal_routes","Leopard frog",0.930317,"2921-88-2","Chlorpyrifos","DTXCID80458",348.926283882,4.85182059920456,0.676790712074828
"248","DTXSID4020458","chlorpyrifos",1000,3.1111e-07,"soil",2.35063,8,0,"CPF LF S 2 F",0.219906,"OLS","dag_dermal_routes","Leopard frog",1.019965,"2921-88-2","Chlorpyrifos","DTXCID80458",348.926283882,4.85182059920456,0.676790712074828
"249","DTXSID4020458","chlorpyrifos",1001,3.1111e-07,"soil",1.74634,8,0,"CPF LF S 3 F",0.28037,"OLS","dag_dermal_routes","Leopard frog",0.346872,"2921-88-2","Chlorpyrifos","DTXCID80458",348.926283882,4.85182059920456,0.676790712074828
"250","DTXSID4020458","chlorpyrifos",1002,3.1111e-07,"soil",1.21391,8,0,"CPF LF S 4 F",0.281528,"OLS","dag_dermal_routes","Leopard frog",0.276119,"2921-88-2","Chlorpyrifos","DTXCID80458",348.926283882,4.85182059920456,0.676790712074828
"251","DTXSID4020458","chlorpyrifos",1003,3.1111e-07,"soil",1.61425,8,0,"CPF LF S 5 F",0.14071,"OLS","dag_dermal_routes","Leopard frog",0.538425,"2921-88-2","Chlorpyrifos","DTXCID80458",348.926283882,4.85182059920456,0.676790712074828
"252","DTXSID4020458","chlorpyrifos",1004,3.1111e-07,"soil",1.10899,8,0,"CPF LF S 6 F",0.246053,"OLS","dag_dermal_routes","Leopard frog",0.642246,"2921-88-2","Chlorpyrifos","DTXCID80458",348.926283882,4.85182059920456,0.676790712074828
"253","DTXSID4020458","chlorpyrifos",1005,3.1111e-07,"soil",2.06684,8,0,"CPF LF S 7 F",0.224683,"OLS","dag_dermal_routes","Leopard frog",0.881697,"2921-88-2","Chlorpyrifos","DTXCID80458",348.926283882,4.85182059920456,0.676790712074828
"254","DTXSID4020458","chlorpyrifos",1006,3.1111e-07,"soil",2.81971,8,0,"CPF LF S 8 F",0.309254,"OLS","dag_dermal_routes","Leopard frog",1.005704,"2921-88-2","Chlorpyrifos","DTXCID80458",348.926283882,4.85182059920456,0.676790712074828
"255","DTXSID4020791","malathion",927,2.59e-05,"soil",1.8167,8,0,"ATZMA_MAT",NA,NA,"rvm2017","Rana_clamitans",0.890422935,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"256","DTXSID4020791","malathion",924,2.59e-05,"soil",1.7856,8,0,"ATZMAPZ_MAT",NA,NA,"rvm2017","Rana_clamitans",2.513366509,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"257","DTXSID4020791","malathion",593,5e-05,"soil",48.93,24,NA,"sal1",NA,NA,"hr2008","Ambystoma_tigrinum",1.46,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"258","DTXSID4020791","malathion",595,5e-05,"soil",44.15,24,NA,"sal3",NA,NA,"hr2008","Ambystoma_tigrinum",0.35,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"259","DTXSID4020791","malathion",919,2.59e-05,"soil",1.2746,8,0,"ATZMA_MAT",NA,NA,"rvm2017","Rana_clamitans",1.104790883,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"260","DTXSID4020791","malathion",920,2.59e-05,"soil",1.3043,8,0,"ATZMAPZ_MAT",NA,NA,"rvm2017","Rana_clamitans",1.067061599,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"261","DTXSID4020791","malathion",921,2.59e-05,"soil",1.4277,8,0,"ATZMAPZ_MAT",NA,NA,"rvm2017","Rana_clamitans",0.465758248,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"262","DTXSID4020791","malathion",922,2.59e-05,"soil",1.7623,8,0,"ATZMAPZ_MAT",NA,NA,"rvm2017","Rana_clamitans",3.417440919,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"263","DTXSID4020791","malathion",923,2.59e-05,"soil",1.766,8,0,"ATZMA_MAT",NA,NA,"rvm2017","Rana_clamitans",0.300451872,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"264","DTXSID4020791","malathion",937,2.59e-05,"soil",2.2664,8,0,"MA_MAT",NA,NA,"rvm2017","Rana_clamitans",0.14012427,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"265","DTXSID4020791","malathion",938,2.59e-05,"soil",2.3087,8,0,"MAPZ_MAT",NA,NA,"rvm2017","Rana_clamitans",0.699286298,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"266","DTXSID4020791","malathion",939,2.59e-05,"soil",2.4281,8,0,"MA_MAT",NA,NA,"rvm2017","Rana_clamitans",0.255474657,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"267","DTXSID4020791","malathion",940,2.59e-05,"soil",2.6348,8,0,"ATZMAPZ_MAT",NA,NA,"rvm2017","Rana_clamitans",0.146541193,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"268","DTXSID4020791","malathion",941,2.59e-05,"soil",2.897,8,0,"MA_MAT",NA,NA,"rvm2017","Rana_clamitans",2.335542663,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"269","DTXSID4020791","malathion",942,2.59e-05,"soil",4.0141,8,0,"MAPZ_MAT",NA,NA,"rvm2017","Rana_clamitans",1.896347283,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"270","DTXSID4020791","malathion",594,5e-05,"soil",50.92,24,NA,"sal2",NA,NA,"hr2008","Ambystoma_tigrinum",1.61,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"271","DTXSID4020791","malathion",930,2.59e-05,"soil",1.9827,8,0,"ATZMA_MAT",NA,NA,"rvm2017","Rana_clamitans",0.188357852,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"272","DTXSID4020791","malathion",931,2.59e-05,"soil",2.0002,8,0,"MA_MAT",NA,NA,"rvm2017","Rana_clamitans",0.401201109,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"273","DTXSID4020791","malathion",596,5e-05,"soil",20.89,48,NA,"sal4",NA,NA,"hr2008","Ambystoma_tigrinum",3.73,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"274","DTXSID4020791","malathion",597,5e-05,"soil",47.59,48,NA,"sal5",NA,NA,"hr2008","Ambystoma_tigrinum",0.39,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"275","DTXSID4020791","malathion",598,5e-05,"soil",46.26,48,NA,"sal6",NA,NA,"hr2008","Ambystoma_tigrinum",1.42,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"276","DTXSID4020791","malathion",599,5e-05,"soil",39.07,48,NA,"sal7",NA,NA,"hr2008","Ambystoma_tigrinum",1.47,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"277","DTXSID4020791","malathion",600,5e-05,"soil",45.8,48,NA,"sal8",NA,NA,"hr2008","Ambystoma_tigrinum",0.05,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"278","DTXSID4020791","malathion",601,5e-05,"soil",49.98,48,NA,"sal9",NA,NA,"hr2008","Ambystoma_tigrinum",0.19,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"279","DTXSID4020791","malathion",925,2.59e-05,"soil",1.7896,8,0,"MAPZ_MAT",NA,NA,"rvm2017","Rana_clamitans",0.432463641,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"280","DTXSID4020791","malathion",926,2.59e-05,"soil",1.8155,8,0,"MA_MAT",NA,NA,"rvm2017","Rana_clamitans",0.284731883,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"281","DTXSID4020791","malathion",935,2.59e-05,"soil",2.1656,8,0,"MAPZ_MAT",NA,NA,"rvm2017","Rana_clamitans",1.410094829,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"282","DTXSID4020791","malathion",928,2.59e-05,"soil",1.822,8,0,"MAPZ_MAT",NA,NA,"rvm2017","Rana_clamitans",0.252248141,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"283","DTXSID4020791","malathion",929,2.59e-05,"soil",1.8822,8,0,"ATZMAPZ_MAT",NA,NA,"rvm2017","Rana_clamitans",13.42028218,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"284","DTXSID4020791","malathion",934,2.59e-05,"soil",2.0931,8,0,"MA_MAT",NA,NA,"rvm2017","Rana_clamitans",0.653088188,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"285","DTXSID4020791","malathion",932,2.59e-05,"soil",2.0137,8,0,"ATZMA_MAT",NA,NA,"rvm2017","Rana_clamitans",6.064364174,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"286","DTXSID4020791","malathion",933,2.59e-05,"soil",2.0876,8,0,"MAPZ_MAT",NA,NA,"rvm2017","Rana_clamitans",0.279045154,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"287","DTXSID4020791","malathion",936,2.59e-05,"soil",2.2464,8,0,"ATZMA_MAT",NA,NA,"rvm2017","Rana_clamitans",2.008416532,"121-75-5","Malathion","DTXCID80791",330.036066958001,2.24647283268111,1.40038214810921
"288","DTXSID4022448","metolachlor",547,3.101e-05,"indirect",0.8499,8,0,"BAM4-5",21.78738591,"PLE","dag_dehydration","Fowlers toad",3.211494858,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"289","DTXSID4022448","metolachlor",561,3.101e-05,"indirect",1.3226,8,0,"BAM10-4",25.49063619,"PLE","dag_dehydration","Fowlers toad",2.909853436,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"290","DTXSID4022448","metolachlor",545,3.101e-05,"indirect",0.8958,8,0,"BAM4-3",16.48638399,"PLE","dag_dehydration","Fowlers toad",3.96665148,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"291","DTXSID4022448","metolachlor",546,3.101e-05,"indirect",1.0415,8,0,"BAM4-4",18.69187814,"PLE","dag_dehydration","Fowlers toad",1.54276093,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"292","DTXSID4022448","metolachlor",536,3.101e-05,"indirect",0.8769,8,0,"BAM0-4",22.93092162,"PLE","dag_dehydration","Fowlers toad",1.458126997,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"293","DTXSID4022448","metolachlor",544,3.101e-05,"indirect",0.7978,8,0,"BAM4-2",18.89979206,"PLE","dag_dehydration","Fowlers toad",7.808781543,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"294","DTXSID4022448","metolachlor",534,3.101e-05,"indirect",0.8474,8,0,"BAM0-2",21.3388881,"PLE","dag_dehydration","Fowlers toad",0.347103824,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"295","DTXSID4022448","metolachlor",535,3.101e-05,"indirect",0.8754,8,0,"BAM0-3",21.93039744,"PLE","dag_dehydration","Fowlers toad",0.747111843,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"296","DTXSID4022448","metolachlor",542,3.101e-05,"indirect",0.9169,8,0,"BAM2-5",22.61379371,"PLE","dag_dehydration","Fowlers toad",1.76131318,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"297","DTXSID4022448","metolachlor",543,3.101e-05,"indirect",0.7677,8,0,"BAM4-1",18.84383325,"PLE","dag_dehydration","Fowlers toad",0.649917011,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"298","DTXSID4022448","metolachlor",556,3.101e-05,"indirect",1.1094,8,0,"BAM8-4",19.10055727,"PLE","dag_dehydration","Fowlers toad",2.62816273,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"299","DTXSID4022448","metolachlor",541,3.101e-05,"indirect",1.0815,8,0,"BAM2-4",15.50951631,"PLE","dag_dehydration","Fowlers toad",16.00337772,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"300","DTXSID4022448","metolachlor",558,3.101e-05,"indirect",1.0263,8,0,"BAM10-1",22.5379891,"PLE","dag_dehydration","Fowlers toad",3.784805012,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"301","DTXSID4022448","metolachlor",559,3.101e-05,"indirect",0.9157,8,0,"BAM10-2",18.45842534,"PLE","dag_dehydration","Fowlers toad",0.178266663,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"302","DTXSID4022448","metolachlor",560,3.101e-05,"indirect",1.2425,8,0,"BAM10-3",17.64342834,"PLE","dag_dehydration","Fowlers toad",0.83816974,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"303","DTXSID4022448","metolachlor",557,3.101e-05,"indirect",0.9821,8,0,"BAM8-5",20.51550224,"PLE","dag_dehydration","Fowlers toad",1.469074059,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"304","DTXSID4022448","metolachlor",548,3.101e-05,"indirect",0.9489,8,0,"BAM6-1",19.7286363,"PLE","dag_dehydration","Fowlers toad",2.189307645,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"305","DTXSID4022448","metolachlor",549,3.101e-05,"indirect",1.0449,8,0,"BAM6-2",19.84548436,"PLE","dag_dehydration","Fowlers toad",3.779128738,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"306","DTXSID4022448","metolachlor",537,3.101e-05,"indirect",1.1394,8,0,"BAM0-5",16.69841723,"PLE","dag_dehydration","Fowlers toad",0.842005182,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"307","DTXSID4022448","metolachlor",789,3.062e-05,"soil",4.01293,8,0,"TMB MAX 8 Metolachlor",4.956674405,NA,"dag_biomarker","Leopard frog",2.062401656,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"308","DTXSID4022448","metolachlor",553,3.101e-05,"indirect",0.8966,8,0,"BAM8-1",21.17580719,"PLE","dag_dehydration","Fowlers toad",3.302635326,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"309","DTXSID4022448","metolachlor",554,3.101e-05,"indirect",0.7619,8,0,"BAM8-2",24.81521768,"PLE","dag_dehydration","Fowlers toad",2.478218461,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"310","DTXSID4022448","metolachlor",555,3.101e-05,"indirect",0.8689,8,0,"BAM8-3",17.06118215,"PLE","dag_dehydration","Fowlers toad",0.477943521,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"311","DTXSID4022448","metolachlor",784,3.062e-05,"soil",3.7417,8,0,"TMB MAX 3 Metolachlor",6.662387486,NA,"dag_biomarker","Leopard frog",0.534913854,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"312","DTXSID4022448","metolachlor",785,3.062e-05,"soil",3.07945,8,0,"TMB MAX 4 Metolachlor",5.498749272,NA,"dag_biomarker","Leopard frog",2.217178709,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"313","DTXSID4022448","metolachlor",786,3.062e-05,"soil",3.26942,8,0,"TMB MAX 5 Metolachlor",3.850651342,NA,"dag_biomarker","Leopard frog",0.906982786,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"314","DTXSID4022448","metolachlor",787,3.062e-05,"soil",2.90877,8,0,"TMB MAX 6 Metolachlor",6.758011841,NA,"dag_biomarker","Leopard frog",2.209644474,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"315","DTXSID4022448","metolachlor",788,3.062e-05,"soil",3.11787,8,0,"TMB MAX 7 Metolachlor",4.441795432,NA,"dag_biomarker","Leopard frog",3.638882442,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"316","DTXSID4022448","metolachlor",963,3.09e-05,"soil",2.6159,8,0,"ME_MET",NA,NA,"rvm2017","Rana_clamitans",2.17788472,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"317","DTXSID4022448","metolachlor",964,3.09e-05,"soil",2.7419,8,0,"ATZME_MET",NA,NA,"rvm2017","Rana_clamitans",1.776787088,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
"318","DTXSID4022448","metolachlor",562,3.101e-05,"indirect",1.0177,8,0,"BAM10-5",13.50246957,"PLE","dag_dehydration","Fowlers toad",3.06875616,"51218-45-2","Metolachlor","DTXCID402448",283.133906624001,3.23160576470732,0.525996025998116
